call_index,run_id,decision_id,attempt_index,turn_index,decision_type,player_id,openrouter_model_id,model_display_name,finish_reason,accounting_status,input_tokens,output_tokens,reasoning_tokens,total_tokens,cached_tokens,cost,latency_ms,retry_used,fallback_used,fallback_reason,error_type,openrouter_status_code,generation_id
367,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000355,0,118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4047,4410,4239,8457,0,0.152535,44124652,False,False,,,200,gen-1784114835-SoXzYmhhWEXUINrCmqgN
89,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000088,0,28,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3613,4717,4549,8330,0,0.159575,132769,False,False,,,200,gen-1784108027-0F1m4d6KltAp4iKnsXAf
316,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000307,0,106,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3732,6324,6130,10056,0,0.20838,124667,False,False,,,200,gen-1784113372-HrkoZeMXHNQZahiUd7B4
287,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000279,0,92,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3769,5891,5696,9660,0,0.195575,118628,False,False,,,200,gen-1784112567-2UAtpv1BusLlHkDVoraK
149,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000147,0,53,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3443,3878,3725,7321,0,0.133555,107938,False,False,,,200,gen-1784109084-43v6GK4bkmFyxFwCGFkR
241,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000235,0,81,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3855,4318,4132,8173,0,0.148815,99209,False,False,,,200,gen-1784111260-UCCYhnXM2aLAcVLZuLOg
289,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000281,0,92,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3799,4402,4314,8201,0,0.151055,93816,False,False,,,200,gen-1784112700-ayhuW5tul7LjGFU9FXrn
285,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000277,0,92,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3777,4304,4142,8081,0,0.148005,87031,False,False,,,200,gen-1784112472-QfIJsE4iRRABUIFbJjip
330,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000321,0,111,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4038,4157,3997,8195,0,0.1449,86963,True,False,,,200,gen-1784113828-Vbgr2gBIjRZCQwQB9PWz
414,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000401,0,126,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3764,3707,3567,7471,0,0.13003,84158,False,False,,,200,gen-1784160304-VYZpyVmrktEgEAxv6kLQ
394,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000382,0,122,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4328,4356,4142,8684,0,0.15232,84056,False,False,,,200,gen-1784159778-q0y7LrruiE8CC9zDVyG0
381,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000369,0,118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4766,4232,4142,8998,0,0.15079,83954,False,False,,,200,gen-1784159396-7fL9DdjbAI0lZpTCEyti
239,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000233,0,81,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3717,3539,3342,7256,0,0.124755,81069,False,False,,,200,gen-1784111166-PrswIgUtxFI1rkbBfD7E
428,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000415,0,130,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,3807,3217,3106,7024,0,0.115545,80706,False,False,,,200,gen-1784160618-U0MROKWLGbFtSlOpUXLn
371,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000359,0,118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4337,4111,3932,8448,0,0.145015,79144,False,False,,,200,gen-1784159038-F7yjEsH0tkT0KVmyLCWN
251,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000245,0,85,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4032,3823,3616,7855,0,0.13485,78790,False,False,,,200,gen-1784111589-a8SmW3jSlrAfiHgJIOD1
373,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000361,0,118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4461,4018,3835,8479,0,0.142845,77709,False,False,,,200,gen-1784159123-1YhbY0LgFf9mlU3REWkc
375,mock-3676466999-527872e4,mock-3676466999-527872e4-dec-000363,0,118,POST_TURN_ACTION_DECISION,OpenAI GPT 5.5,openai/gpt-5.5,gpt-5.5,tool_calls,actual_openrouter_usage,4585,3732,3531,8317,0,0.134885,74638,False,False,,,200,gen-1784159213-6W0JjXoh7rQTsmPB5BL0
