trade_id,player_id,counterparty_player_id,role,start_turn,end_turn,outcome,accepted,censored,counteroffers,back_and_forth_count,public_exchange_count,event_span,turns_to_resolution,initial_offer,initial_request,final_offer,final_request
trade-0001,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,25,25,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}"
trade-0001,Claude Opus 4.8,OpenAI GPT 5.5,COUNTERPARTY,25,25,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}"
trade-0002,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,25,25,ACCEPTED,True,False,1,1,2,10,0,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}"
trade-0002,Claude Opus 4.8,OpenAI GPT 5.5,COUNTERPARTY,25,25,ACCEPTED,True,False,1,1,2,10,0,"{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""VIRGINIA_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[""B_O_RAILROAD""]}"
trade-0003,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,25,25,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0003,Claude Opus 4.8,OpenAI GPT 5.5,COUNTERPARTY,25,25,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0004,OpenAI GPT 5.5,Gemini 3.1 Pro Preview,INITIATOR,25,25,ACCEPTED,True,False,4,4,5,25,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0004,Gemini 3.1 Pro Preview,OpenAI GPT 5.5,COUNTERPARTY,25,25,ACCEPTED,True,False,4,4,5,25,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":400,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""PACIFIC_AVENUE""]}","{""cash"":250,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0005,OpenAI GPT 5.5,Grok 4.3,INITIATOR,25,25,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BALTIC_AVENUE""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BALTIC_AVENUE""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0005,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,25,25,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BALTIC_AVENUE""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""BALTIC_AVENUE""]}","{""cash"":50,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0006,OpenAI GPT 5.5,Grok 4.3,INITIATOR,25,25,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0006,Grok 4.3,OpenAI GPT 5.5,COUNTERPARTY,25,25,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":150,""get_out_of_jail_cards"":0,""properties"":[]}"
trade-0007,OpenAI GPT 5.5,Claude Opus 4.8,INITIATOR,25,25,REJECTED,False,False,0,0,1,5,0,"{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":125,""get_out_of_jail_cards"":0,""properties"":[]}","{""cash"":0,""get_out_of_jail_cards"":0,""properties"":[""NEW_YORK_AVENUE""]}","{""cash"":125,""get_out_of_jail_cards"":0,""properties"":[]}"
